"","day","month","year","HR_Valor"
"2860","10","07","2013",0.91
"2861","11","07","2013",0.95
"2862","12","07","2013",0.93
"2863","13","07","2013",0.83
"2864","14","07","2013",0.81
"2865","15","07","2013",0.83
"2866","16","07","2013",0.9
"2867","17","07","2013",0.87
"2868","18","07","2013",0.81
"2869","19","07","2013",0.84
"2870","20","07","2013",0.86
"2871","21","07","2013",0.86
"2872","22","07","2013",0.82
"2873","23","07","2013",0.79
"2874","24","07","2013",0.89
"2875","25","07","2013",0.79
"2876","26","07","2013",0.77
"2877","27","07","2013",0.85
"2878","28","07","2013",0.96
"2879","29","07","2013",0.88
"2880","30","07","2013",0.8
"2881","31","07","2013",0.82
"2882","01","08","2013",0.86
"2883","02","08","2013",0.84
"2884","03","08","2013",0.82
"2885","04","08","2013",0.81
"2886","05","08","2013",0.94
"2887","06","08","2013",0.89
"2888","07","08","2013",0.81
"2889","08","08","2013",0.89
"2890","09","08","2013",0.83
"2891","10","08","2013",0.87
"2892","11","08","2013",0.85
"2893","12","08","2013",0.85
"2894","13","08","2013",0.84
"2895","14","08","2013",0.87
"2896","15","08","2013",0.8
"2897","16","08","2013",0.9
"2898","17","08","2013",0.91
"2899","18","08","2013",0.8
"2900","19","08","2013",0.8
"2901","20","08","2013",0.8
"2902","21","08","2013",0.88
"2903","22","08","2013",0.83
"2904","23","08","2013",0.85
"2905","24","08","2013",0.81
"2906","25","08","2013",0.71
"2907","26","08","2013",0.86
"2908","27","08","2013",0.85
"2909","28","08","2013",0.89
"2910","29","08","2013",0.84
"2911","30","08","2013",0.79
"2912","31","08","2013",0.82
"2913","01","09","2013",0.9
"2914","02","09","2013",0.95
"2915","03","09","2013",0.96
"2916","04","09","2013",0.9
"2917","05","09","2013",0.84
"2918","06","09","2013",0.96
"2919","07","09","2013",0.89
"2920","08","09","2013",0.95
"2921","09","09","2013",0.85
"2922","10","09","2013",0.89
"2923","11","09","2013",0.93
"2924","12","09","2013",0.89
"2925","13","09","2013",0.84
"2926","14","09","2013",0.89
"2927","15","09","2013",0.83
"2928","16","09","2013",0.75
"2929","17","09","2013",0.73
"2930","18","09","2013",0.85
"2931","19","09","2013",0.85
"2932","20","09","2013",0.83
"2933","21","09","2013",0.88
"2934","22","09","2013",0.82
"2935","23","09","2013",0.95
"2936","24","09","2013",0.89
"2937","25","09","2013",0.93
"2938","26","09","2013",0.92
"2939","27","09","2013",0.78
"2940","28","09","2013",0.83
"2941","29","09","2013",0.78
"2942","30","09","2013",0.84
"2943","01","10","2013",0.82
"2944","02","10","2013",0.8
"2945","03","10","2013",0.83
"2946","04","10","2013",0.87
"2947","05","10","2013",0.87
"2948","06","10","2013",0.82
"2949","07","10","2013",0.91
"2950","08","10","2013",0.9
"2951","09","10","2013",0.85
"2952","10","10","2013",0.88
"2953","11","10","2013",0.92
"2954","12","10","2013",0.8
"2955","13","10","2013",0.84
"2956","14","10","2013",0.84
"2957","15","10","2013",0.83
"2958","16","10","2013",0.84
"2959","17","10","2013",0.88
"2960","18","10","2013",0.88
"2961","19","10","2013",0.88
"2962","20","10","2013",0.93
"2963","21","10","2013",0.87
"2964","22","10","2013",0.88
"2965","23","10","2013",0.89
"2966","24","10","2013",0.87
"2967","25","10","2013",0.75
"2968","26","10","2013",0.85
"2969","27","10","2013",0.93
"2970","28","10","2013",0.82
"2971","29","10","2013",0.76
"2972","30","10","2013",0.83
"2973","31","10","2013",0.79
"2974","01","11","2013",0.76
"2975","02","11","2013",0.81
"2976","03","11","2013",0.81
"2977","04","11","2013",0.72
"2978","05","11","2013",0.79
"2979","06","11","2013",0.81
"2980","07","11","2013",0.86
"2981","08","11","2013",0.83
"2982","09","11","2013",0.91
"2983","10","11","2013",0.77
"2984","11","11","2013",0.79
"2985","12","11","2013",0.83
"2986","13","11","2013",0.82
"2987","14","11","2013",0.82
"2988","15","11","2013",0.92
"2989","16","11","2013",0.86
"2990","17","11","2013",0.85
"2991","18","11","2013",0.89
"2992","19","11","2013",0.85
"2993","20","11","2013",0.86
"2994","21","11","2013",0.85
"2995","22","11","2013",0.79
"2996","23","11","2013",0.79
"2997","24","11","2013",0.77
"2998","25","11","2013",0.71
"2999","26","11","2013",0.76
"3000","27","11","2013",0.79
"3001","28","11","2013",0.81
"3002","29","11","2013",0.83
"3003","30","11","2013",0.91
"3004","01","12","2013",0.83
"3005","02","12","2013",0.94
"3006","03","12","2013",0.93
"3007","04","12","2013",0.78
"3008","05","12","2013",0.65
"3009","06","12","2013",0.79
"3010","07","12","2013",0.88
"3011","08","12","2013",0.76
"3012","09","12","2013",0.81
"3013","10","12","2013",0.8
"3014","11","12","2013",0.77
"3015","12","12","2013",0.79
"3016","13","12","2013",0.8
"3017","14","12","2013",0.69
"3018","15","12","2013",0.69
"3019","16","12","2013",0.75
"3020","17","12","2013",0.77
"3021","18","12","2013",0.76
"3022","19","12","2013",0.76
"3023","20","12","2013",0.71
"3024","21","12","2013",0.71
"3025","22","12","2013",0.77
"3026","23","12","2013",0.77
"3027","24","12","2013",0.82
"3028","25","12","2013",0.65
"3029","26","12","2013",0.72
"3030","27","12","2013",0.83
"3031","28","12","2013",0.81
"3032","29","12","2013",0.92
"3033","30","12","2013",0.91
"3034","31","12","2013",0.84
"3035","01","01","2014",0.76
"3036","02","01","2014",0.75
"3037","03","01","2014",0.83
"3038","04","01","2014",0.82
"3039","05","01","2014",0.76
"3040","06","01","2014",0.77
"3041","07","01","2014",0.81
"3042","08","01","2014",0.76
"3043","09","01","2014",0.74
"3044","10","01","2014",0.82
"3045","11","01","2014",0.8
"3046","12","01","2014",0.85
"3047","13","01","2014",0.83
"3048","14","01","2014",0.8
"3049","15","01","2014",0.77
"3050","16","01","2014",0.75
"3051","17","01","2014",0.82
"3052","18","01","2014",0.71
"3053","19","01","2014",0.73
"3054","20","01","2014",0.8
"3055","21","01","2014",0.77
"3056","22","01","2014",0.74
"3057","23","01","2014",0.77
"3058","24","01","2014",0.79
"3059","25","01","2014",0.84
"3060","26","01","2014",0.76
"3061","27","01","2014",0.86
"3062","28","01","2014",0.76
"3063","29","01","2014",0.87
"3064","30","01","2014",0.77
"3065","31","01","2014",0.72
"3066","01","02","2014",0.78
"3067","02","02","2014",0.79
"3068","03","02","2014",0.77
"3069","04","02","2014",0.83
"3070","05","02","2014",0.8
"3071","06","02","2014",0.79
"3072","07","02","2014",0.79
"3073","08","02","2014",0.8
"3074","09","02","2014",0.77
"3075","10","02","2014",0.83
"3076","11","02","2014",0.83
"3077","12","02","2014",0.79
"3078","13","02","2014",0.72
"3079","14","02","2014",0.73
"3080","15","02","2014",0.67
"3081","16","02","2014",0.77
"3082","17","02","2014",0.77
"3083","18","02","2014",0.71
"3084","19","02","2014",0.75
"3085","20","02","2014",0.81
"3086","21","02","2014",0.78
"3087","22","02","2014",0.76
"3088","23","02","2014",0.84
"3089","24","02","2014",0.9
"3090","25","02","2014",0.68
"3091","26","02","2014",0.8
"3092","27","02","2014",0.83
"3093","28","02","2014",0.9
"3094","01","03","2014",0.9
"3095","02","03","2014",0.81
"3096","03","03","2014",0.94
"3097","04","03","2014",0.88
"3098","05","03","2014",0.87
"3099","06","03","2014",0.82
"3100","07","03","2014",0.84
"3101","08","03","2014",0.88
"3102","09","03","2014",0.85
"3103","10","03","2014",0.93
"3104","11","03","2014",0.95
"3105","12","03","2014",0.95
"3106","13","03","2014",0.86
"3107","14","03","2014",0.89
"3108","15","03","2014",0.88
"3109","16","03","2014",0.89
"3110","17","03","2014",0.94
"3111","18","03","2014",0.81
"3112","19","03","2014",0.81
"3113","20","03","2014",0.8
"3114","21","03","2014",0.92
"3115","22","03","2014",0.85
"3116","23","03","2014",0.88
"3117","24","03","2014",0.93
"3118","25","03","2014",0.9
"3119","26","03","2014",0.92
"3120","27","03","2014",0.84
"3121","28","03","2014",0.81
"3122","29","03","2014",0.81
"3123","30","03","2014",0.85
"3124","31","03","2014",0.81
"3125","01","04","2014",0.89
"3126","02","04","2014",0.87
"3127","03","04","2014",0.88
"3128","04","04","2014",0.88
"3129","05","04","2014",0.91
"3130","06","04","2014",0.88
"3131","07","04","2014",0.85
"3132","08","04","2014",0.79
"3133","09","04","2014",0.77
"3134","10","04","2014",0.81
"3135","11","04","2014",0.85
"3136","12","04","2014",0.9
"3137","13","04","2014",0.86
"3138","14","04","2014",0.81
"3139","15","04","2014",0.82
"3140","16","04","2014",0.79
"3141","17","04","2014",0.84
"3142","18","04","2014",0.81
"3143","19","04","2014",0.86
"3144","20","04","2014",0.9
"3145","21","04","2014",0.94
"3146","22","04","2014",0.79
"3147","23","04","2014",0.83
"3148","24","04","2014",0.86
"3149","25","04","2014",0.81
"3150","26","04","2014",0.72
"3151","27","04","2014",0.77
"3152","28","04","2014",0.85
"3153","29","04","2014",0.92
"3154","30","04","2014",0.74
"3155","01","05","2014",0.84
"3156","02","05","2014",0.89
"3157","03","05","2014",0.89
"3158","04","05","2014",0.9
"3159","05","05","2014",0.86
"3160","06","05","2014",0.88
"3161","07","05","2014",0.84
"3162","08","05","2014",0.83
"3163","09","05","2014",0.77
"3164","10","05","2014",0.73
"3165","11","05","2014",0.69
"3166","12","05","2014",0.82
"3167","13","05","2014",0.88
"3168","14","05","2014",0.86
"3169","15","05","2014",0.86
"3170","16","05","2014",0.87
"3171","17","05","2014",0.86
"3172","18","05","2014",0.93
"3173","19","05","2014",0.86
"3174","20","05","2014",0.86
"3175","21","05","2014",0.81
"3176","22","05","2014",0.88
"3177","23","05","2014",0.85
"3178","24","05","2014",0.85
"3179","25","05","2014",0.77
"3180","26","05","2014",0.89
"3181","27","05","2014",0.96
"3182","28","05","2014",0.86
"3183","29","05","2014",0.77
"3184","30","05","2014",0.82
"3185","31","05","2014",0.87
"3186","01","06","2014",0.96
"3187","02","06","2014",0.9
"3188","03","06","2014",0.9
"3189","04","06","2014",0.8
"3190","05","06","2014",0.94
"3191","06","06","2014",0.87
"3192","07","06","2014",0.79
"3193","08","06","2014",0.8
"3194","09","06","2014",0.87
"3195","10","06","2014",0.86
"3196","11","06","2014",0.85
"3197","12","06","2014",0.9
"3198","13","06","2014",0.89
"3199","14","06","2014",0.9
"3200","15","06","2014",0.95
"3201","16","06","2014",0.96
"3202","17","06","2014",0.85
"3203","18","06","2014",0.78
"3204","19","06","2014",0.86
"3205","20","06","2014",0.91
"3206","21","06","2014",0.82
"3207","22","06","2014",0.9
"3208","23","06","2014",0.96
"3209","24","06","2014",0.8
"3210","25","06","2014",0.78
"3211","26","06","2014",0.81
"3212","27","06","2014",0.83
"3213","28","06","2014",0.87
"3214","29","06","2014",0.84
"3215","30","06","2014",0.79
"3216","01","07","2014",0.87
"3217","02","07","2014",0.86
"3218","03","07","2014",0.9
"3219","04","07","2014",0.81
"3220","05","07","2014",0.8
"3221","06","07","2014",0.85
"3222","07","07","2014",0.95
"3223","08","07","2014",0.85
"3224","09","07","2014",0.84
"3225","10","07","2014",0.8
"3226","11","07","2014",0.74
"3227","12","07","2014",0.85
"3228","13","07","2014",0.9
"3229","14","07","2014",0.84
"3230","15","07","2014",0.91
"3231","16","07","2014",0.96
"3232","17","07","2014",0.96
"3233","18","07","2014",0.93
"3234","19","07","2014",0.83
"3235","20","07","2014",0.81
"3236","21","07","2014",0.82
"3237","22","07","2014",0.86
"3238","23","07","2014",0.9
"3239","24","07","2014",0.84
"3240","25","07","2014",0.95
"3241","26","07","2014",0.89
"3242","27","07","2014",0.88
"3243","28","07","2014",0.95
"3244","29","07","2014",0.93
"3245","30","07","2014",0.95
"3246","31","07","2014",0.96
"3247","01","08","2014",0.93
"3248","02","08","2014",0.96
"3249","03","08","2014",0.91
"3250","04","08","2014",0.96
"3251","05","08","2014",0.9
"3252","06","08","2014",0.83
"3253","07","08","2014",0.96
"3254","08","08","2014",0.89
"3255","09","08","2014",0.83
"3256","10","08","2014",0.85
"3257","11","08","2014",0.86
"3258","12","08","2014",0.91
"3259","13","08","2014",0.91
"3260","14","08","2014",0.9
"3261","15","08","2014",0.88
"3262","16","08","2014",0.96
"3263","17","08","2014",0.96
"3264","18","08","2014",0.87
"3265","19","08","2014",0.82
"3266","20","08","2014",0.78
"3267","21","08","2014",0.84
"3268","22","08","2014",0.94
"3269","23","08","2014",0.92
"3270","24","08","2014",0.77
"3271","25","08","2014",0.79
"3272","26","08","2014",0.85
"3273","27","08","2014",0.75
"3274","28","08","2014",0.83
"3275","29","08","2014",0.91
"3276","30","08","2014",0.77
"3277","31","08","2014",0.9
"3278","01","09","2014",0.96
"3279","02","09","2014",0.96
"3280","03","09","2014",0.88
"3281","04","09","2014",0.9
"3282","05","09","2014",0.8
"3283","06","09","2014",0.83
"3284","07","09","2014",0.86
"3285","08","09","2014",0.88
"3286","09","09","2014",0.88
"3287","10","09","2014",0.93
"3288","11","09","2014",0.8
"3289","12","09","2014",0.77
"3290","13","09","2014",0.93
"3291","14","09","2014",0.81
"3292","15","09","2014",0.96
"3293","16","09","2014",0.86
"3294","17","09","2014",0.76
"3295","18","09","2014",0.78
"3296","19","09","2014",0.92
"3297","20","09","2014",0.95
"3298","21","09","2014",0.9
"3299","22","09","2014",0.89
"3300","23","09","2014",0.81
"3301","24","09","2014",0.92
"3302","25","09","2014",0.85
"3303","26","09","2014",0.87
"3304","27","09","2014",0.88
"3305","28","09","2014",0.78
"3306","29","09","2014",0.84
"3307","30","09","2014",0.87
"3308","01","10","2014",0.94
"3309","02","10","2014",0.93
"3310","03","10","2014",0.92
"3311","04","10","2014",0.91
"3312","05","10","2014",0.8
"3313","06","10","2014",0.92
"3314","07","10","2014",0.92
"3315","08","10","2014",0.86
"3316","09","10","2014",0.91
"3317","10","10","2014",0.94
"3318","11","10","2014",0.88
"3319","12","10","2014",0.88
"3320","13","10","2014",0.86
"3321","14","10","2014",0.95
"3322","15","10","2014",0.83
"3323","16","10","2014",0.96
"3324","17","10","2014",0.94
"3325","18","10","2014",0.83
"3326","19","10","2014",0.86
"3327","20","10","2014",0.88
"3328","21","10","2014",0.81
"3329","22","10","2014",0.77
"3330","23","10","2014",0.82
"3331","24","10","2014",0.92
"3332","25","10","2014",0.93
"3333","26","10","2014",0.85
"3334","27","10","2014",0.74
"3335","28","10","2014",0.78
"3336","29","10","2014",0.81
"3337","30","10","2014",0.82
"3338","31","10","2014",0.81
"3339","01","11","2014",0.81
"3340","02","11","2014",0.86
"3341","03","11","2014",0.78
"3342","04","11","2014",0.87
"3343","05","11","2014",0.93
"3344","06","11","2014",0.84
"3345","07","11","2014",0.8
"3346","08","11","2014",0.83
"3347","09","11","2014",0.79
"3348","10","11","2014",0.87
"3349","11","11","2014",0.85
"3350","12","11","2014",0.86
"3351","13","11","2014",0.79
"3352","14","11","2014",0.79
"3353","15","11","2014",0.73
"3354","16","11","2014",0.87
"3355","17","11","2014",0.79
"3356","18","11","2014",0.76
"3357","19","11","2014",0.8
"3358","20","11","2014",0.82
"3359","21","11","2014",0.81
"3360","22","11","2014",0.83
"3361","23","11","2014",0.89
"3362","24","11","2014",0.83
"3363","25","11","2014",0.8
"3364","26","11","2014",0.83
"3365","27","11","2014",0.82
"3366","28","11","2014",0.88
"3367","29","11","2014",0.89
"3368","30","11","2014",0.84
"3369","01","12","2014",0.79
"3370","02","12","2014",0.79
"3371","03","12","2014",0.83
"3372","04","12","2014",0.83
"3373","05","12","2014",0.77
"3374","06","12","2014",0.81
"3375","07","12","2014",0.8
"3376","08","12","2014",0.88
"3377","09","12","2014",0.75
"3378","10","12","2014",0.67
"3379","11","12","2014",0.81
"3380","12","12","2014",0.89
"3381","13","12","2014",0.94
"3382","14","12","2014",0.91
"3383","15","12","2014",0.84
"3384","16","12","2014",0.82
"3385","17","12","2014",0.9
"3386","18","12","2014",0.85
"3387","19","12","2014",0.79
"3388","20","12","2014",0.76
"3389","21","12","2014",0.75
"3390","22","12","2014",0.81
"3391","23","12","2014",0.81
"3392","24","12","2014",0.77
"3393","25","12","2014",0.82
"3394","26","12","2014",0.79
"3395","27","12","2014",0.82
"3396","28","12","2014",0.89
"3397","29","12","2014",0.9
"3398","30","12","2014",0.8
"3399","31","12","2014",0.77
"3400","01","01","2015",0.82
"3401","02","01","2015",0.84
"3402","03","01","2015",0.75
"3403","04","01","2015",0.85
"3404","05","01","2015",0.92
"3405","06","01","2015",0.93
"3406","07","01","2015",0.83
"3407","08","01","2015",0.9
"3408","09","01","2015",0.93
"3409","10","01","2015",0.8
"3410","11","01","2015",0.92
"3411","12","01","2015",0.89
"3412","13","01","2015",0.88
"3413","14","01","2015",0.78
"3414","15","01","2015",0.8
"3415","16","01","2015",0.8
"3416","17","01","2015",0.83
"3417","18","01","2015",0.83
"3418","19","01","2015",0.82
"3419","20","01","2015",0.67
"3420","21","01","2015",0.81
"3421","22","01","2015",0.72
"3422","23","01","2015",0.76
"3423","24","01","2015",0.78
"3424","25","01","2015",0.74
"3425","26","01","2015",0.83
"3426","27","01","2015",0.77
"3427","28","01","2015",0.72
"3428","29","01","2015",0.82
"3429","30","01","2015",0.78
"3430","31","01","2015",0.9
"3431","01","02","2015",0.9
"3432","02","02","2015",0.85
"3433","03","02","2015",0.91
"3434","04","02","2015",0.91
"3435","05","02","2015",0.74
"3436","06","02","2015",0.78
"3437","07","02","2015",0.73
"3438","08","02","2015",0.68
"3439","09","02","2015",0.81
"3440","10","02","2015",0.71
"3441","11","02","2015",0.8
"3442","12","02","2015",0.83
"3443","13","02","2015",0.82
"3444","14","02","2015",0.82
"3445","15","02","2015",0.76
"3446","16","02","2015",0.8
"3447","17","02","2015",0.8
"3448","18","02","2015",0.84
"3449","19","02","2015",0.78
"3450","20","02","2015",0.79
"3451","21","02","2015",0.79
"3452","22","02","2015",0.87
"3453","23","02","2015",0.81
"3454","24","02","2015",0.78
"3455","25","02","2015",0.82
"3456","26","02","2015",0.72
"3457","27","02","2015",0.65
"3458","28","02","2015",0.67
"3459","01","03","2015",0.68
"3460","02","03","2015",0.83
"3461","03","03","2015",0.83
"3462","04","03","2015",0.9
"3463","05","03","2015",0.87
"3464","06","03","2015",0.91
"3465","07","03","2015",0.75
"3466","08","03","2015",0.81
"3467","09","03","2015",0.82
"3468","10","03","2015",0.8
"3469","11","03","2015",0.79
"3470","12","03","2015",0.76
"3471","13","03","2015",0.82
"3472","14","03","2015",0.84
"3473","15","03","2015",0.82
"3474","16","03","2015",0.82
"3475","17","03","2015",0.81
"3476","18","03","2015",0.86
"3477","19","03","2015",0.81
"3478","20","03","2015",0.77
"3479","21","03","2015",0.87
"3480","22","03","2015",0.71
"3481","23","03","2015",0.71
"3482","24","03","2015",0.77
"3483","25","03","2015",0.88
"3484","26","03","2015",0.9
"3485","27","03","2015",0.94
"3486","28","03","2015",0.93
"3487","29","03","2015",0.92
"3488","30","03","2015",0.91
"3489","31","03","2015",0.93
"3490","01","04","2015",0.87
"3491","02","04","2015",0.86
"3492","03","04","2015",0.82
"3493","04","04","2015",0.91
"3494","05","04","2015",0.86
"3495","06","04","2015",0.79
"3496","07","04","2015",0.81
"3497","08","04","2015",0.88
"3498","09","04","2015",0.89
"3499","10","04","2015",0.93
"3500","11","04","2015",0.79
"3501","12","04","2015",0.79
"3502","13","04","2015",0.74
"3503","14","04","2015",0.88
"3504","15","04","2015",0.82
"3505","16","04","2015",0.9
"3506","17","04","2015",0.89
"3507","18","04","2015",0.89
"3508","19","04","2015",0.86
"3509","20","04","2015",0.76
"3510","21","04","2015",0.84
"3511","22","04","2015",0.91
"3512","23","04","2015",0.83
"3513","24","04","2015",0.79
"3514","25","04","2015",0.8
"3515","26","04","2015",0.73
"3516","27","04","2015",0.79
"3517","28","04","2015",0.8
"3518","29","04","2015",0.8
"3519","30","04","2015",0.8
"3520","01","05","2015",0.79
"3521","02","05","2015",0.95
"3522","03","05","2015",0.87
"3523","04","05","2015",0.95
"3524","05","05","2015",0.85
"3525","06","05","2015",0.86
"3526","07","05","2015",0.86
"3527","08","05","2015",0.88
"3528","09","05","2015",0.86
"3529","10","05","2015",0.95
"3530","11","05","2015",0.9
"3531","12","05","2015",0.84
"3532","13","05","2015",0.86
"3533","14","05","2015",0.87
"3534","15","05","2015",0.77
"3535","16","05","2015",0.9
"3536","17","05","2015",0.81
"3537","18","05","2015",0.84
"3538","19","05","2015",0.92
"3539","20","05","2015",0.82
"3540","21","05","2015",0.91
"3541","22","05","2015",0.91
"3542","23","05","2015",0.82
"3543","24","05","2015",0.82
"3544","25","05","2015",0.86
"3545","26","05","2015",0.89
"3546","27","05","2015",0.9
"3547","28","05","2015",0.9
"3548","29","05","2015",0.84
"3549","30","05","2015",0.91
"3550","31","05","2015",0.95
"3551","01","06","2015",0.9
"3552","02","06","2015",0.96
"3553","03","06","2015",0.9
"3554","04","06","2015",0.91
"3555","05","06","2015",0.91
"3556","06","06","2015",0.82
"3557","07","06","2015",0.86
"3558","08","06","2015",0.85
"3559","09","06","2015",0.95
"3560","10","06","2015",0.89
"3561","11","06","2015",0.93
"3562","12","06","2015",0.96
"3563","13","06","2015",0.88
"3564","14","06","2015",0.86
"3565","15","06","2015",0.94
"3566","16","06","2015",0.9
"3567","17","06","2015",0.82
"3568","18","06","2015",0.83
"3569","19","06","2015",0.95
"3570","20","06","2015",0.94
"3571","21","06","2015",0.79
"3572","22","06","2015",0.88
"3573","23","06","2015",0.77
"3574","24","06","2015",0.89
"3575","25","06","2015",0.91
"3576","26","06","2015",0.84
"3577","27","06","2015",0.87
"3578","28","06","2015",0.78
"3579","29","06","2015",0.82
"3580","30","06","2015",0.85
"3581","01","07","2015",0.86
"3582","02","07","2015",0.83
"3583","03","07","2015",0.92
"3584","04","07","2015",0.85
"3585","05","07","2015",0.86
"3586","06","07","2015",0.85
"3587","07","07","2015",0.85
"3588","08","07","2015",0.94
"3589","09","07","2015",0.93
"3590","10","07","2015",0.95
"3591","11","07","2015",0.96
"3592","12","07","2015",0.91
"3593","13","07","2015",0.91
"3594","14","07","2015",0.92
"3595","15","07","2015",0.93
"3596","16","07","2015",0.96
"3597","17","07","2015",0.96
"3598","18","07","2015",0.86
"3599","19","07","2015",0.89
"3600","20","07","2015",0.83
"3601","21","07","2015",0.97
"3602","22","07","2015",0.81
"3603","23","07","2015",0.87
"3604","24","07","2015",0.97
"3605","25","07","2015",0.85
"3606","26","07","2015",0.94
"3607","27","07","2015",0.92
"3608","28","07","2015",0.92
"3609","29","07","2015",0.98
"3610","30","07","2015",0.9
"3611","31","07","2015",0.93
"3612","01","08","2015",0.91
"3613","02","08","2015",0.91
"3614","03","08","2015",0.89
"3615","04","08","2015",0.9
"3616","05","08","2015",0.87
"3617","06","08","2015",0.94
"3618","07","08","2015",0.91
"3619","08","08","2015",0.97
"3620","09","08","2015",0.95
"3621","10","08","2015",0.95
"3622","11","08","2015",0.97
"3623","12","08","2015",0.97
"3624","13","08","2015",0.96
"3625","14","08","2015",0.97
"3626","15","08","2015",0.98
"3627","16","08","2015",0.93
"3628","17","08","2015",0.86
"3629","18","08","2015",0.85
"3630","19","08","2015",0.87
"3631","20","08","2015",0.86
"3632","21","08","2015",0.9
"3633","22","08","2015",0.92
"3634","23","08","2015",0.93
"3635","24","08","2015",0.92
"3636","25","08","2015",0.92
"3637","26","08","2015",0.83
"3638","27","08","2015",0.86
"3639","28","08","2015",0.9
"3640","29","08","2015",0.94
"3641","30","08","2015",0.84
"3642","31","08","2015",0.87
"3643","01","09","2015",0.82
"3644","02","09","2015",0.87
"3645","03","09","2015",0.85
"3646","04","09","2015",0.85
"3647","05","09","2015",0.83
"3648","06","09","2015",0.78
"3649","07","09","2015",0.8
"3650","08","09","2015",0.89
"3651","09","09","2015",0.92
"3652","10","09","2015",0.86
"3653","11","09","2015",0.87
"3654","12","09","2015",0.93
"3655","13","09","2015",0.89
"3656","14","09","2015",0.96
"3657","15","09","2015",0.98
"3658","16","09","2015",0.83
"3659","17","09","2015",0.82
"3660","18","09","2015",0.87
"3661","19","09","2015",0.9
"3662","20","09","2015",0.96
"3663","21","09","2015",0.82
"3664","22","09","2015",0.82
"3665","23","09","2015",0.82
"3666","24","09","2015",0.77
"3667","25","09","2015",0.78
"3668","26","09","2015",0.76
"3669","27","09","2015",0.95
"3670","28","09","2015",0.999999
"3671","29","09","2015",0.86
"3672","30","09","2015",0.79
"3673","01","10","2015",0.79
"3674","02","10","2015",0.94
"3675","03","10","2015",0.88
"3676","04","10","2015",0.91
"3677","05","10","2015",0.81
"3678","06","10","2015",0.89
"3679","07","10","2015",0.81
"3680","08","10","2015",0.79
"3681","09","10","2015",0.81
"3682","10","10","2015",0.79
"3683","11","10","2015",0.8
"3684","12","10","2015",0.9
"3685","13","10","2015",0.75
"3686","14","10","2015",0.7
"3687","15","10","2015",0.82
"3688","16","10","2015",0.81
"3689","17","10","2015",0.8
"3690","18","10","2015",0.92
"3691","19","10","2015",0.94
"3692","20","10","2015",0.75
"3693","21","10","2015",0.85
"3694","22","10","2015",0.93
"3695","23","10","2015",0.82
"3696","24","10","2015",0.79
"3697","25","10","2015",0.75
"3698","26","10","2015",0.82
"3699","27","10","2015",0.83
"3700","28","10","2015",0.93
"3701","29","10","2015",0.87
"3702","30","10","2015",0.92
"3703","31","10","2015",0.82
"3704","01","11","2015",0.77
"3705","02","11","2015",0.73
"3706","03","11","2015",0.71
"3707","04","11","2015",0.7
"3708","05","11","2015",0.81
"3709","06","11","2015",0.8
"3710","07","11","2015",0.84
"3711","08","11","2015",0.85
"3712","09","11","2015",0.999999
"3713","10","11","2015",0.76
"3714","11","11","2015",0.82
"3715","12","11","2015",0.77
"3716","13","11","2015",0.78
"3717","14","11","2015",0.86
"3718","15","11","2015",0.91
"3719","16","11","2015",0.81
"3720","17","11","2015",0.76
"3721","18","11","2015",0.79
"3722","19","11","2015",0.73
"3723","20","11","2015",0.76
"3724","21","11","2015",0.75
"3725","22","11","2015",0.84
"3726","23","11","2015",0.8
"3727","24","11","2015",0.8
"3728","25","11","2015",0.73
"3729","26","11","2015",0.83
"3730","27","11","2015",0.72
"3731","28","11","2015",0.79
"3732","29","11","2015",0.81
"3733","30","11","2015",0.78
"3734","01","12","2015",0.79
"3735","02","12","2015",0.9
"3736","03","12","2015",0.78
"3737","04","12","2015",0.82
"3738","05","12","2015",0.91
"3739","06","12","2015",0.86
"3740","07","12","2015",0.84
"3741","08","12","2015",0.93
"3742","09","12","2015",0.76
"3743","10","12","2015",0.74
"3744","11","12","2015",0.84
"3745","12","12","2015",0.86
"3746","13","12","2015",0.77
"3747","14","12","2015",0.73
"3748","15","12","2015",0.84
"3749","16","12","2015",0.75
"3750","17","12","2015",0.79
"3751","18","12","2015",0.82
"3752","19","12","2015",0.83
"3753","20","12","2015",0.78
"3754","21","12","2015",0.82
"3755","22","12","2015",0.76
"3756","23","12","2015",0.79
"3757","24","12","2015",0.84
"3758","25","12","2015",0.81
"3759","26","12","2015",0.87
"3760","27","12","2015",0.88
"3761","28","12","2015",0.79
"3762","29","12","2015",0.77
"3763","30","12","2015",0.82
"3764","31","12","2015",0.81
"3765","01","01","2016",0.79
"3766","02","01","2016",0.81
"3767","03","01","2016",0.74
"3768","04","01","2016",0.84
"3769","05","01","2016",0.81
"3770","06","01","2016",0.66
"3771","07","01","2016",0.67
"3772","08","01","2016",0.79
"3773","09","01","2016",0.83
"3774","10","01","2016",0.75
"3775","11","01","2016",0.86
"3776","12","01","2016",0.69
"3777","13","01","2016",0.78
"3778","14","01","2016",0.76
"3779","15","01","2016",0.77
"3780","16","01","2016",0.78
"3781","17","01","2016",0.8
"3782","18","01","2016",0.83
"3783","19","01","2016",0.79
"3784","20","01","2016",0.74
"3785","21","01","2016",0.78
"3786","22","01","2016",0.81
"3787","23","01","2016",0.74
"3788","24","01","2016",0.67
"3789","25","01","2016",0.85
"3790","26","01","2016",0.86
"3791","27","01","2016",0.61
